user_id,view,cart,remove_from_cart,purchase
586783527,1.0,,,
586783938,6.0,3.0,1.0,2.0
586789134,,1.0,,
586792645,2.0,1.0,,
586829626,,2.0,,
586833739,4.0,,,
586839004,1.0,,,
586840564,1.0,,,
586843383,1.0,,,
586860761,1.0,,,
586861493,1.0,1.0,,
586883481,,1.0,1.0,
586887196,1.0,,,
586902443,2.0,,,
586924146,1.0,,,
586928011,1.0,,,
586929155,,1.0,1.0,
586949322,,,,1.0
586954678,1.0,1.0,,1.0
586962438,4.0,1.0,,
586964493,1.0,,,
586987492,1.0,,,
587001155,,1.0,,
587001809,,1.0,,
587007309,1.0,,,
587007557,2.0,,,
587012550,2.0,,,
587021968,8.0,1.0,1.0,
587022481,1.0,,,
587024291,,1.0,,
587031172,1.0,,,
587036298,1.0,,,
587062337,,1.0,,
587063787,1.0,,,
587114956,1.0,,,
587125674,1.0,1.0,,
587134235,1.0,,,
587135996,2.0,,,
587145443,2.0,1.0,,
587151240,1.0,,,
587152079,2.0,,,
587160258,1.0,,,
587170755,1.0,,,
587173640,,,5.0,
587188509,,,1.0,
587194273,1.0,,,
587211310,,1.0,2.0,
587239928,1.0,,,
587256214,2.0,1.0,1.0,
587266779,1.0,,,
587267040,1.0,,,
587269938,,1.0,1.0,
587271656,1.0,,,
587291463,2.0,,,
587316635,1.0,,,
587327205,1.0,,,
587327510,,1.0,,1.0
587329777,2.0,,,
587340882,3.0,,,
587342775,1.0,,1.0,
587345044,1.0,,,
587351205,1.0,,,
587359358,1.0,,,
587360655,,1.0,,
587395713,,1.0,,1.0
587397302,1.0,,,
587402360,1.0,,,
587402424,1.0,,,
587413891,,1.0,,
587442516,2.0,1.0,,
587448662,1.0,,,
587459714,1.0,,,
587460696,,1.0,,
587481339,1.0,,,
587486485,1.0,,,
587493893,2.0,,,
587512771,1.0,,,
587519400,1.0,1.0,1.0,
587522424,1.0,,,
587559442,,,1.0,
587578005,1.0,,,
587578639,,1.0,,
587592481,1.0,,,
587594873,1.0,,,
587595642,1.0,,,
587618199,10.0,1.0,,
587618605,1.0,1.0,,
587626632,1.0,,,
587633895,1.0,,,
587663121,,1.0,,1.0
587666362,1.0,,,
587669564,1.0,,,
587677830,1.0,,,
587692513,5.0,,,
587705604,2.0,,,
587715515,1.0,2.0,1.0,1.0
587716686,1.0,,,
587721072,5.0,,,
587721112,1.0,,,
587723901,,1.0,,
587729420,1.0,,,
587732940,1.0,,,
587740427,1.0,,,
587745643,,1.0,,
587750655,1.0,,,
587752478,2.0,,,
587755451,1.0,,,
587759168,1.0,,,
587765959,2.0,,,
587767553,1.0,,,
587776269,2.0,,,
587782381,2.0,,,
587787003,1.0,,,
587788616,1.0,,,
587792748,2.0,,,
587801428,1.0,,,
587812517,1.0,,,
587823144,1.0,,,
587839539,2.0,,,
587840983,3.0,1.0,1.0,
587851347,1.0,,,
587858667,1.0,,,
587870568,1.0,,,
587872442,,1.0,,
587880391,2.0,,,
587886643,1.0,1.0,,1.0
587887048,2.0,,,
587889042,1.0,,,
587898038,1.0,,,
587922508,,3.0,2.0,1.0
587924560,3.0,,,1.0
587928766,,1.0,,
587931920,2.0,,,1.0
587932340,1.0,,,
587934449,3.0,,1.0,
587943707,,1.0,,
587954132,1.0,,,
587959495,2.0,,,
587974777,2.0,1.0,,1.0
587986009,1.0,,,
587994253,,1.0,,1.0
587995298,1.0,,,
587997790,,1.0,1.0,
587999822,1.0,,,
588002790,1.0,,,
588008447,1.0,1.0,1.0,
588010120,,1.0,1.0,
588012178,2.0,,,
588016433,2.0,,,
588026902,1.0,,,
588089304,1.0,,,
588108942,,1.0,,
588110842,,1.0,,1.0
588125600,1.0,,,
588130395,1.0,,,
588141962,2.0,1.0,,1.0
588164824,3.0,,,
588166646,1.0,,,
588169898,,1.0,,1.0
588177241,2.0,1.0,,
588190133,1.0,,,
588194876,3.0,,,
588207649,1.0,,,
588208605,1.0,,,
588210208,,1.0,,
588216334,1.0,,,
588216908,,,1.0,
588238192,1.0,,,
588260124,,,1.0,
588273398,,1.0,,
588283257,7.0,,,
588284723,1.0,,,
588333952,1.0,,,
588334648,,2.0,2.0,
588340741,1.0,,,
588349882,2.0,,,
588355955,1.0,1.0,,1.0
588383669,1.0,1.0,,
588386693,2.0,,,
588390928,1.0,1.0,,1.0
588399483,3.0,1.0,,2.0
588401404,1.0,,,
588402607,2.0,,,
588425797,1.0,,,
588431933,,1.0,,
588433419,1.0,,,
588440825,,1.0,,
588463792,2.0,,,
588465874,1.0,,,
588490203,3.0,3.0,3.0,1.0
588505615,1.0,4.0,2.0,
588524960,1.0,,,
588525048,1.0,,,
588526769,2.0,,,
588536694,1.0,,1.0,
588542622,2.0,,,
588562149,1.0,,,
588566113,,1.0,,
588577408,1.0,,,
588584226,2.0,3.0,1.0,
588604862,2.0,,,
588606974,1.0,,,
588653794,1.0,,,
588675898,1.0,,,
588692728,6.0,,1.0,
588701512,1.0,,,
588723980,1.0,,,
588729152,1.0,,,
588732356,1.0,,,
588739448,2.0,,,1.0
588741389,1.0,,,
588745187,1.0,2.0,1.0,
588771826,1.0,1.0,,1.0
588783672,1.0,,,
588785762,,1.0,,
588799404,1.0,,,
588803746,1.0,,,
588804933,1.0,,,
588824604,1.0,,,
588836239,1.0,1.0,1.0,
588839606,3.0,,,
588848983,,1.0,,1.0
588850916,5.0,1.0,,
588868639,1.0,,,
588882141,1.0,,,
588884519,1.0,,,
588892778,3.0,,,
588899703,1.0,,,
588904447,,1.0,,
588906182,5.0,,,
588918567,1.0,,,
588954233,1.0,1.0,,1.0
588967938,1.0,1.0,,
588976252,1.0,,,
588993713,1.0,,,
588999828,,1.0,,
589022621,1.0,,,
589038949,1.0,,,
589056085,1.0,,,1.0
589059627,1.0,,,
589071542,1.0,,,
589073510,4.0,1.0,,1.0
589077028,1.0,,,
589086583,1.0,,,
589113526,1.0,,,
589121217,1.0,,,
589133441,,,1.0,
589154989,3.0,,,
589161005,,1.0,,1.0
589177433,1.0,,,
589204351,1.0,,,
589208034,1.0,,,
589210680,2.0,,,
589211535,2.0,,,
589214191,1.0,,,
589225557,2.0,,,
589239187,1.0,1.0,,
589261106,3.0,,,
589262718,1.0,,,
589285364,1.0,1.0,1.0,
589291694,1.0,,,
589300524,2.0,,,
589313822,1.0,,,
589316987,1.0,,,
589324736,1.0,,,
589338582,1.0,,,
589363909,,1.0,,
589369401,1.0,,,
589370105,2.0,,,
589373543,4.0,,,
589391367,2.0,,,
589415592,1.0,,,
589446853,1.0,,1.0,
589449229,1.0,,,
589451046,1.0,,,
589471031,2.0,,,
589482561,2.0,,,
589490604,1.0,,,
589498697,2.0,,,
589511493,3.0,1.0,,
589516967,1.0,,,
589524503,1.0,,,
589529585,1.0,,,
589531961,1.0,,,
589534613,3.0,,,
589544596,1.0,,,
589550100,,1.0,,1.0
589551642,1.0,,,
589552808,5.0,,,
589553804,1.0,,,
589554276,2.0,,,
589558815,,2.0,1.0,
589568586,1.0,1.0,1.0,
589574207,1.0,,,
589578692,1.0,,,
589604896,1.0,,,
589630252,3.0,,,
589638453,,1.0,1.0,
589651968,1.0,,,
589658960,1.0,,,
589671387,2.0,,,
589681092,4.0,1.0,2.0,
589685743,1.0,,,
589686265,1.0,,,
589701381,1.0,,,
589707086,1.0,1.0,,1.0
589709315,2.0,1.0,1.0,
589721384,1.0,,,
589725091,7.0,,,
589728308,1.0,,,
589730193,4.0,1.0,1.0,
589745107,,1.0,,
589747262,1.0,1.0,1.0,
589752134,1.0,1.0,1.0,
589779994,1.0,,,
589788798,2.0,,,
589796638,,1.0,,
589798652,,2.0,1.0,
589807428,1.0,,,
589818476,1.0,,,
589824794,2.0,1.0,,1.0
589833861,2.0,,,
589858995,2.0,,,
589863562,1.0,,,
589874014,2.0,,,
589874110,1.0,,,
589883536,,1.0,,1.0
589904681,1.0,,,
589918698,,,1.0,
589926079,1.0,,,
589929080,1.0,,,
589933908,1.0,,,
589942519,7.0,6.0,1.0,2.0
589944178,1.0,1.0,2.0,
589964153,1.0,,,
589965453,2.0,,,
589995306,1.0,,,
590010761,3.0,,,
590012753,1.0,,,
590013573,,1.0,,
590016162,1.0,,,
590020532,1.0,,,
590022715,1.0,,,
590031472,1.0,,,
590040134,1.0,,,
590045145,1.0,,,
590078902,2.0,1.0,,1.0
590111127,1.0,,,
590155889,2.0,,,
590165941,1.0,,,
590183773,2.0,2.0,1.0,
590189975,1.0,,,
590208410,1.0,,,
590215637,1.0,,,
590242723,2.0,,,
590247610,,,,1.0
590252575,2.0,1.0,,
590270283,1.0,,,
590279125,1.0,,,
590284484,4.0,2.0,2.0,
590348966,1.0,,,
590352607,4.0,,,
590354156,,1.0,,
590358818,1.0,,,
590366239,,1.0,,1.0
590367486,,1.0,1.0,
590377305,1.0,,,
590396396,1.0,,,
590412928,,1.0,,
590424063,2.0,,,
590435498,2.0,,,
590436437,1.0,1.0,1.0,
590452082,1.0,,,
590458173,1.0,,,
590466893,2.0,,,
590470191,1.0,,,
590472665,1.0,1.0,,
590479432,3.0,,,
590495752,5.0,,,
590508863,1.0,2.0,,
590509562,,1.0,,
590522329,1.0,,,
590524134,1.0,1.0,,
590525808,2.0,,,
590529116,2.0,,,
590534553,,,1.0,
590534614,1.0,,,
590552253,,2.0,,
590575862,1.0,,,
590585117,1.0,,,
590608954,1.0,,,
590614306,1.0,3.0,,
590617508,,,,1.0
590624186,3.0,,,
590624774,1.0,,,
590636147,1.0,,,
590643965,1.0,,,
590664822,4.0,,,
590679967,1.0,,,
590712249,1.0,,,
590737585,2.0,,,
590750153,1.0,,,
590761752,1.0,,,
590765814,2.0,,,
590775681,3.0,,,
590792171,1.0,,,
590794447,1.0,,,
590797147,1.0,,,
590807137,1.0,,,
590825693,3.0,,,
590829185,,1.0,,1.0
590846004,1.0,1.0,,1.0
590869418,2.0,3.0,2.0,
590877313,1.0,3.0,3.0,
590891331,5.0,,,
590899339,2.0,,,
590909471,1.0,,,
590920096,1.0,,,
590923567,,1.0,,1.0
590926105,1.0,,,
590928771,2.0,,,
590930972,1.0,1.0,,
590937096,1.0,,,
590940617,1.0,,,
590941123,,1.0,,
590942089,1.0,,,
590948328,2.0,,,
590955323,1.0,,,
590961347,2.0,,,
590965911,1.0,1.0,2.0,
590968650,4.0,1.0,,
590978831,3.0,,,
590981250,3.0,,,
590981290,5.0,4.0,4.0,
590990648,1.0,,,
590994022,,1.0,,
591001820,1.0,,,
591013816,1.0,,,
591016412,1.0,,,
591030084,1.0,,,
591060136,1.0,2.0,1.0,
591071086,1.0,,,
591117102,1.0,,,
591118682,1.0,,,
591123392,1.0,,,
591141353,2.0,,,
591152248,1.0,,,
591171566,1.0,,1.0,
591171612,1.0,1.0,,
591178797,,1.0,,
591185278,1.0,,,
591186983,1.0,,,
591191144,1.0,,,
591191711,1.0,,,
591198381,1.0,,,
591206461,,,,1.0
591212755,1.0,,,
591243324,1.0,1.0,,1.0
591246613,1.0,,,
591256983,1.0,,,
591270430,2.0,,,
591270824,1.0,,,
591280140,1.0,,,
591294561,2.0,,,
591295382,1.0,,,
591299233,2.0,3.0,,
591303130,1.0,,,
591303867,3.0,1.0,,
591310663,1.0,,,
591324274,,1.0,,
591333052,1.0,3.0,,1.0
591349918,1.0,1.0,1.0,
591354800,2.0,,,
591355436,2.0,2.0,1.0,1.0
591357697,4.0,,,
591359142,1.0,,,
591365724,2.0,,,
591367424,3.0,,,
591409158,2.0,1.0,,
591412604,2.0,,,
591414274,2.0,1.0,,1.0
591423253,1.0,,,
591429796,1.0,,,
591433685,1.0,,,
591444114,1.0,,,
591457496,1.0,,,
591459833,,1.0,,
591460757,1.0,2.0,,
591461407,1.0,,,
591461899,,,,1.0
591473746,3.0,3.0,1.0,1.0
591475827,1.0,,,
591489091,1.0,,,
591509432,2.0,1.0,,1.0
591527822,,1.0,1.0,
591540747,2.0,,,
591555107,2.0,1.0,,
591555961,2.0,,,
591608517,1.0,1.0,,
591618001,2.0,2.0,2.0,
591621389,1.0,,,
591637149,1.0,,,
591640558,1.0,,,
591642007,1.0,1.0,,
591646408,1.0,,,
591660801,3.0,2.0,,1.0
591663900,1.0,,,
591666011,1.0,1.0,1.0,
591675315,,1.0,,
591676870,1.0,,,
591679839,4.0,,,
591685379,,,,1.0
591689495,5.0,,1.0,
591701070,1.0,,,
591709042,1.0,,,
591710428,1.0,1.0,1.0,
591727941,1.0,1.0,,
591736028,4.0,,,
591763564,3.0,,,
591771085,1.0,,,
591771802,2.0,,,
591773816,1.0,1.0,,
591781906,1.0,,,
591804925,,1.0,,1.0
591810216,1.0,,,
591810218,1.0,,,
591811156,1.0,,,
591820042,1.0,,,
591820269,1.0,,,
591823676,,1.0,1.0,2.0
591837237,1.0,,,
591840906,1.0,,,
591847006,1.0,,,
591855533,3.0,2.0,1.0,
591863591,1.0,,,
591885934,,2.0,1.0,
591898960,1.0,,,
591900060,1.0,,,
591909330,1.0,,,
591912900,2.0,,,
591927635,1.0,,,
591945488,3.0,,,
591951616,1.0,1.0,1.0,
591957612,1.0,,,
591959101,3.0,,,
591963015,1.0,,,
591987177,3.0,,,
591990603,1.0,,,
591994462,1.0,,,
592000633,2.0,,,
592009483,1.0,,,1.0
592010883,1.0,,,
592012601,4.0,,,
592014984,1.0,,,
592017440,1.0,,,
592018646,5.0,,,
592024653,1.0,,,
592026714,1.0,,,
592032978,,1.0,1.0,
592035081,3.0,,,
592039868,2.0,,,
592046490,1.0,,,
592057433,3.0,,,
592061084,4.0,1.0,2.0,
592063657,1.0,1.0,,
592066039,6.0,,,
592069452,1.0,,,
592073627,2.0,,,
592080231,1.0,,,
592083183,1.0,,,
592087114,1.0,,,
592094577,1.0,,,
592095347,1.0,,,
592107871,2.0,1.0,,1.0
592108540,1.0,,,
592120023,1.0,,,
592149566,1.0,,,
592155655,1.0,,,
592183752,1.0,,,
592213326,2.0,,,
592217590,1.0,,,
592227910,,,1.0,
592242422,1.0,,,
592246543,4.0,1.0,,
592253213,2.0,,,
592260611,1.0,,,
592277256,1.0,,,
592285428,1.0,,,
592287914,,1.0,,
592289880,,,,1.0
592294582,1.0,,,
592297509,2.0,,,
592313973,2.0,,,
592322521,1.0,,,
592323225,2.0,,,
592325916,2.0,,,1.0
592331457,,1.0,,1.0
592349886,2.0,1.0,,
592375306,2.0,,,
592383859,1.0,,,
592384139,1.0,,,
592397977,2.0,,,
592417581,,1.0,,1.0
592426613,2.0,,,
592442383,2.0,,,
592453899,,1.0,,
592454109,1.0,,,
592468885,,1.0,2.0,
592475166,,1.0,,
592479445,2.0,,,
592520951,3.0,,,
592522713,1.0,,,
592530211,1.0,,,
592533959,1.0,,,
592538880,1.0,,,
592546864,1.0,,,
592559821,3.0,,,
592570090,2.0,,,
592571526,1.0,,,
592574913,1.0,1.0,,
592576766,1.0,,,
592582628,,,,1.0
592585477,1.0,,,
592587647,,,1.0,
592589187,,2.0,3.0,
592604983,,6.0,,
592664765,1.0,,,
592673947,1.0,,,
592702325,2.0,,,
592718392,1.0,1.0,,
592718803,1.0,,,
592728735,4.0,,,
592741588,4.0,1.0,,
592748183,2.0,4.0,2.0,1.0
592751419,1.0,1.0,,
592757327,1.0,,,
592764000,5.0,1.0,,
592772931,2.0,,,
592774421,2.0,,,
592779182,2.0,,,
592782336,2.0,2.0,1.0,1.0
592787349,2.0,1.0,,1.0
592810120,1.0,,,
592825194,,4.0,1.0,
592827295,4.0,1.0,,
592830555,3.0,1.0,,
592847759,,1.0,1.0,
592852994,,2.0,,1.0
592889250,1.0,,,
592919750,1.0,,,
592937442,2.0,,,
592942918,1.0,,,
592955512,1.0,,,
592956875,1.0,,,
592968209,,2.0,1.0,1.0
593018382,2.0,,,
593019617,,2.0,,
593051498,1.0,1.0,1.0,
593057894,3.0,2.0,,
593058917,2.0,,,
593066262,1.0,,,
593077765,1.0,1.0,,
593081466,2.0,,,
593087271,1.0,,,
593088648,1.0,,,
593093497,1.0,,,
593119390,1.0,,,
593124449,3.0,,,
593124909,1.0,,,
593128594,1.0,,,
593132353,1.0,,,
593136284,1.0,,,
593153905,1.0,,,
593164692,,1.0,,
593205653,1.0,,,
593211155,,2.0,1.0,
593216685,,1.0,1.0,
593226677,1.0,,,
593233291,1.0,,,
593253177,2.0,,,
593256316,2.0,,,
593263195,2.0,,,
593267162,1.0,,,
593269180,1.0,,,
593279625,2.0,,,
593294864,1.0,4.0,3.0,
593298802,1.0,,,
593300741,3.0,1.0,1.0,
593302927,1.0,,,
593308938,1.0,,,
593331702,1.0,,,
593341770,2.0,,,
593342775,2.0,,,
593343985,1.0,,,
593356379,,1.0,,
593359260,1.0,,,
593365769,2.0,1.0,,
593371221,1.0,,,
593376930,1.0,,,
593379214,2.0,,,
593409967,1.0,,,
593415373,,1.0,,1.0
593429366,1.0,,,
593455116,3.0,1.0,,1.0
593457229,2.0,,,
593465098,1.0,,,
593466773,1.0,,,
593476980,1.0,,,
593479106,1.0,,,
593490361,4.0,,,
593496373,4.0,1.0,1.0,
593496374,3.0,,,
593502245,1.0,,,
593502778,2.0,,1.0,
593520152,5.0,1.0,1.0,
593534907,1.0,,,
593537089,2.0,,,
593537606,2.0,,,
593549683,1.0,,,
593551045,2.0,,,
593563097,1.0,,,
593570094,6.0,1.0,,1.0
593586517,1.0,1.0,1.0,
593592736,2.0,,,
593605923,2.0,1.0,,1.0
593610890,1.0,1.0,,
593612667,1.0,,,
593621742,1.0,,,
593633487,,,1.0,
593635818,1.0,1.0,1.0,
593653497,3.0,1.0,1.0,1.0
593665136,1.0,,,
593674872,,1.0,,
593687917,1.0,,,
593696979,1.0,3.0,,
593709570,4.0,,,
593737942,1.0,,,
593740374,1.0,,,
593766450,3.0,1.0,,
593766658,1.0,,,
593779707,1.0,1.0,,
593780716,1.0,,,
593781428,1.0,,,
593795342,1.0,,,
593805850,1.0,,,
593828601,1.0,,,
593833834,17.0,6.0,3.0,
593836748,,1.0,,1.0
593848898,1.0,,,
593850023,1.0,,,
593853605,1.0,,,
593857164,4.0,1.0,,1.0
593868501,,,,1.0
593870038,1.0,,,
593871531,2.0,,,
593900923,1.0,,,
593905972,5.0,,,
593909225,,,1.0,
593910069,1.0,,,
593940452,1.0,,,
593969981,1.0,1.0,1.0,1.0
593973223,1.0,1.0,,
593977065,1.0,,,
593989040,1.0,,,
594003804,1.0,,,
594006246,,1.0,,
594007102,1.0,,,
594014319,1.0,,,
594025688,,1.0,,
594029209,11.0,,,
594031673,1.0,1.0,,
594031751,,1.0,1.0,
594037370,3.0,,,
594039693,,1.0,,
594069406,1.0,,,
594077579,1.0,,,
594083732,1.0,,,
594084860,,1.0,1.0,
594085606,1.0,,,
594094904,1.0,,,
594111659,1.0,1.0,2.0,
594127660,1.0,,,
594130984,,1.0,2.0,
594131574,1.0,,,
594134006,1.0,,,
594162151,1.0,,,
594170456,1.0,2.0,1.0,1.0
594170770,1.0,,,
594171637,3.0,1.0,1.0,
594174178,2.0,,,
594177364,,1.0,,
594182953,1.0,,,
594184540,2.0,,,
594191967,2.0,,,
594198139,1.0,1.0,,
594202245,2.0,2.0,1.0,
594210905,1.0,,,
594218941,2.0,3.0,2.0,1.0
594219784,1.0,,,
594225151,,1.0,,
594225399,4.0,2.0,1.0,1.0
594244031,4.0,1.0,,
594251191,3.0,,,
594267871,4.0,,,
594271073,2.0,,,
594275162,1.0,1.0,,
594281214,4.0,5.0,2.0,
594300125,1.0,,,
594309039,7.0,2.0,,
594312416,1.0,,,
594313598,1.0,,,
594327573,1.0,,,
594337558,,1.0,,1.0
594343240,2.0,,,
594344808,1.0,,,
594350152,1.0,,,
594359069,1.0,,,
594374568,1.0,,,
594393295,3.0,,,
594410202,2.0,,,
594415136,3.0,,,
594420676,2.0,3.0,2.0,1.0
594426858,1.0,,,
594431080,2.0,,,
594431977,1.0,,,
594432655,1.0,,,
594437906,4.0,,,
594439602,1.0,,,
594451140,3.0,,,
594472006,1.0,,,
594472468,1.0,,,
594479621,2.0,,,
594483022,1.0,1.0,,
594483642,1.0,,,
594484795,1.0,1.0,,
594486232,1.0,,,
594491885,1.0,,,
594504679,1.0,,,
594511865,1.0,1.0,,1.0
594520170,2.0,,,
594529843,1.0,,,
594530125,2.0,2.0,,
594533991,1.0,,,
594546190,3.0,,,
594552572,1.0,,,
594561918,1.0,,,
594565092,2.0,,,
594568151,,1.0,,
594570530,,1.0,1.0,
594576439,1.0,,,
594585594,1.0,,,
594678017,2.0,1.0,1.0,1.0
594678521,1.0,,,
594688899,3.0,,,
594690674,1.0,,,
594694341,1.0,,,
594702595,1.0,,,
594732965,2.0,,,
594735632,3.0,,,
594737778,5.0,1.0,1.0,
594740644,2.0,,,
594752479,1.0,,,
594765063,1.0,,,
594797747,2.0,1.0,,
594801858,3.0,,,
594817072,1.0,,,
594822421,1.0,,,
594833615,,1.0,1.0,1.0
594839894,1.0,,,
594848887,4.0,1.0,,1.0
594850885,2.0,,,
594855659,1.0,,,
594859452,1.0,,,
594859635,1.0,,,
594868773,1.0,,,
594892725,1.0,,,
594922261,,1.0,1.0,
594929489,1.0,,,1.0
594957269,5.0,1.0,,
594978148,1.0,1.0,,
594983582,2.0,,,
594997940,1.0,,,
594998486,1.0,,,
595007947,1.0,,,
595017972,1.0,,,
595027765,10.0,2.0,1.0,2.0
595031569,4.0,,,
595042544,6.0,1.0,,
595043069,1.0,,,
595049228,1.0,,,
595065679,1.0,,,
595067762,1.0,,,
595068367,3.0,,,
595099359,1.0,,,
595101948,2.0,,,
595105575,1.0,,,
595115432,4.0,,,
595116555,4.0,,,
595118166,11.0,2.0,1.0,1.0
595139739,2.0,,,
595146004,2.0,,,
595151037,,,,1.0
595153625,,1.0,1.0,
595158936,1.0,1.0,,
595159420,1.0,,,
595159434,2.0,2.0,1.0,
595170418,1.0,,,
595204501,1.0,,,
595238231,3.0,,,
595241180,2.0,,,
595251382,1.0,,,
595257516,2.0,,,
595257622,1.0,,,
595262732,1.0,,,
595268976,1.0,,,
595283301,2.0,,,
595315666,1.0,,,
595316010,1.0,,,
595323204,1.0,,,
595324669,1.0,,,
595337126,1.0,,,
595340946,4.0,,,1.0
595361769,1.0,,,
595361987,2.0,,,
595364132,9.0,,,
595364285,1.0,,,
595372220,1.0,,,
595373480,1.0,,,
595384434,1.0,,,
595390901,1.0,,,
595401547,2.0,,,
595414620,1.0,,,
595421950,,3.0,2.0,
595424692,,2.0,1.0,1.0
595425761,1.0,,,
595425808,1.0,,,
595426487,1.0,,,
595432236,2.0,,,
595436586,2.0,,,
595444744,2.0,,,
595453834,3.0,,,
595456740,,1.0,,
595458066,,1.0,,1.0
595471231,2.0,,,
595483388,1.0,1.0,,
595485071,1.0,,,
595485711,3.0,,,
595486953,2.0,,,
595491383,4.0,,,
595491877,,,1.0,
595502777,,1.0,,
595503809,2.0,1.0,,
595504767,1.0,,,
595511720,2.0,,,
595514220,1.0,,,
595517104,1.0,,,
595517119,1.0,,,
595518856,6.0,,,
595518946,6.0,1.0,1.0,
595522705,3.0,1.0,,
595530486,1.0,,,
595531683,1.0,,,
595537511,1.0,,,
595537780,1.0,,,
595553128,,2.0,,
595554069,1.0,,,
595556584,1.0,,,
595559576,1.0,,,
595561043,1.0,,,
595565132,1.0,,,
595565282,1.0,,,
595565587,1.0,,,
595565590,3.0,,,
595565594,1.0,,,
595568776,,1.0,2.0,
595571876,1.0,,,
595574516,1.0,,,
595577335,3.0,,,
595578720,1.0,,,
595579527,1.0,,,
595582000,1.0,,,
595582596,1.0,,,
595584168,,1.0,1.0,
595589762,1.0,,,
595590306,1.0,,,
595592257,1.0,,,
595593642,1.0,,,
595594957,3.0,,,
595595458,1.0,,,
595598067,1.0,,,
595599400,1.0,,,
595602243,1.0,1.0,,
595602532,1.0,,,
595604195,1.0,,,
595606077,1.0,,,
595606260,,1.0,,
595606299,1.0,1.0,,
595606413,1.0,,,
595606923,1.0,,,
595607286,,1.0,,
595608776,6.0,1.0,,1.0
595608983,1.0,1.0,1.0,
595610167,,1.0,,
595611405,2.0,1.0,,1.0
595611756,1.0,,,
595612066,4.0,,,
595614375,2.0,,,
595615456,2.0,,,
595617599,,1.0,1.0,
595618307,1.0,,,
595622446,1.0,,,
595622567,1.0,,,
595622800,3.0,,,
595622961,8.0,2.0,,1.0
595628952,3.0,,,
595632496,1.0,,,
595632860,3.0,,,
595633472,1.0,,,
595636197,1.0,,,
595637053,1.0,,,
595637733,1.0,,,
595639950,1.0,,,
595640681,1.0,,,
595642797,,1.0,,
595644239,1.0,,,
595644766,1.0,,,
595645465,,1.0,,1.0
595647260,1.0,,,
595649621,1.0,,,
595651290,1.0,,,
595651372,1.0,,,
595654429,1.0,,,
595657656,1.0,,,
595658719,1.0,,,
595659946,,1.0,,
595664552,1.0,,,
595667680,1.0,,,
595668981,,1.0,,1.0
595670748,1.0,,,
595672467,7.0,2.0,1.0,1.0
595674449,1.0,,,
595676018,1.0,,,1.0
595679145,3.0,,,
595679318,1.0,,,
595681601,,,1.0,
595684667,2.0,,,
595684792,1.0,,,
595685753,1.0,,,
595686481,,3.0,,
595690052,2.0,1.0,2.0,
595690656,1.0,,,
595693687,1.0,,,
595695381,,,1.0,
595696040,1.0,,,
595697354,2.0,,,
595699354,1.0,,,
595700958,1.0,,,
595703374,1.0,,,
595704883,6.0,2.0,1.0,1.0
595706141,1.0,1.0,,1.0
595711803,4.0,,,
595714426,1.0,1.0,,
595714644,1.0,,,
595717891,1.0,,,
595720210,1.0,,,
595720332,1.0,1.0,,
595720346,1.0,,,
595721956,1.0,,,
595722283,1.0,,,
595723242,1.0,,,
595723391,2.0,,,
595723610,,1.0,,
595723644,1.0,,,
595723733,1.0,,,
595727038,11.0,1.0,1.0,
595727612,1.0,,,
595729955,1.0,,,
595730434,2.0,1.0,,
595733580,1.0,1.0,,
595733637,1.0,,,
595734794,1.0,,,
595735404,1.0,,,
595739841,2.0,,,
595742276,,1.0,,
595745761,1.0,,,
595746341,1.0,,,
595747454,1.0,,,
595751097,1.0,,,
595751955,2.0,,,
595752432,1.0,,,
595752433,1.0,,,
595754455,2.0,,,
595754743,2.0,,,
595759773,2.0,,,
595760072,16.0,,,
595766485,1.0,,,
595774134,4.0,,,
595779295,1.0,,,
595779596,1.0,,,
595784283,1.0,,,
595787043,,2.0,,
595793887,1.0,,,
595796005,,1.0,1.0,
595798798,1.0,1.0,,1.0
595802269,,1.0,,
595809143,1.0,,,
595812252,1.0,,,
595812987,,1.0,,
595818373,1.0,,,
595820376,2.0,,,
595820805,,1.0,,
595821137,2.0,2.0,,
595821792,1.0,,,
595827332,1.0,,,
595832602,,3.0,,
595834087,1.0,1.0,,1.0
595836239,2.0,,,
595837512,1.0,,,
595841496,1.0,1.0,,
595842440,2.0,,,
595845545,2.0,,,
595848206,3.0,,,
595849950,2.0,,,
595850015,,1.0,1.0,
595857131,,1.0,,
595858724,1.0,2.0,2.0,
595859068,2.0,1.0,,
595862708,3.0,1.0,,
595863510,,3.0,,1.0
595863845,,1.0,,
595865209,2.0,1.0,,
595866256,1.0,,,
595866364,2.0,,,
595866637,,1.0,,
595867614,,1.0,,
595871226,1.0,,,
595873844,2.0,,,
595874109,1.0,1.0,,
595875598,1.0,,,
595875896,1.0,,,
595876074,1.0,,,
595879098,1.0,,,
595880505,,1.0,,
595881147,2.0,,,
595881864,1.0,,,
595884466,1.0,,,
595889295,1.0,,,
595889487,,1.0,,
595890813,1.0,,,
595890954,,1.0,1.0,
595895442,,1.0,,
595897070,2.0,,,
595901207,,1.0,1.0,
595902336,3.0,1.0,,1.0
595902664,2.0,,,
595903358,1.0,1.0,,
595904210,2.0,,,
595909940,4.0,,,
595912748,1.0,,,
595913017,1.0,1.0,1.0,
595917026,1.0,,,
595923308,,1.0,,
595927916,1.0,,,
